source_code,source_name,rank,target_concept_id,target_concept_code,target_concept_name,target_vocabulary_id,similarity
AHPA005,"Liberation of the brachial plexus with scalenotomy and cervical rib removal, by supraclavicular approach",3,2840263,01Q3,Medical and Surgical @ Peripheral Nervous System @ Repair @ Brachial Plexus,ICD10PCS,0.7144
AHPA005,"Liberation of the brachial plexus with scalenotomy and cervical rib removal, by supraclavicular approach",4,2110753,64416,"Injection(s), anesthetic agent(s) and/or steroid; brachial plexus, continuous infusion by catheter (including catheter placement), including imaging guidance, when performed",CPT4,0.7124
AHPA005,"Liberation of the brachial plexus with scalenotomy and cervical rib removal, by supraclavicular approach",5,2110818,64713,"Neuroplasty, major peripheral nerve, arm or leg, open; brachial plexus",CPT4,0.7096
AHPA004,"Liberation of the brachial plexus with scalenotomy, by supraclavicular approach",1,4231415,405303006,Division of scalenus anterior muscle by supraclavicular approach,SNOMED,0.7404
AHPA004,"Liberation of the brachial plexus with scalenotomy, by supraclavicular approach",2,4332444,231131000,Brachial plexus block by supraclavicular approach,SNOMED,0.7344
AHPA004,"Liberation of the brachial plexus with scalenotomy, by supraclavicular approach",3,4038605,16339003,Incision of supraclavicular fossa with drainage,SNOMED,0.7235
AHPA004,"Liberation of the brachial plexus with scalenotomy, by supraclavicular approach",4,4066328,171876009,Decompression of nerve via subclavian approach,SNOMED,0.7017
AHPA004,"Liberation of the brachial plexus with scalenotomy, by supraclavicular approach",5,2874397,01N3,Medical and Surgical @ Peripheral Nervous System @ Release @ Brachial Plexus,ICD10PCS,0.7013
AHPA020,"Liberation of the brachial plexus, by infraclavicular approach",1,2874397,01N3,Medical and Surgical @ Peripheral Nervous System @ Release @ Brachial Plexus,ICD10PCS,0.8390
AHPA020,"Liberation of the brachial plexus, by infraclavicular approach",2,4332445,231132007,Brachial plexus block by infraclavicular approach,SNOMED,0.8014
AHPA020,"Liberation of the brachial plexus, by infraclavicular approach",3,2847971,01D3,Medical and Surgical @ Peripheral Nervous System @ Extraction @ Brachial Plexus,ICD10PCS,0.7495
AHPA020,"Liberation of the brachial plexus, by infraclavicular approach",4,2827694,01N33,Medical and Surgical @ Peripheral Nervous System @ Release @ Brachial Plexus @ Percutaneous,ICD10PCS,0.7462
AHPA020,"Liberation of the brachial plexus, by infraclavicular approach",5,4332444,231131000,Brachial plexus block by supraclavicular approach,SNOMED,0.7422
AHPA006,"Liberation of the brachial plexus, by supraclavicular approach and by infraclavicular approach",1,2874397,01N3,Medical and Surgical @ Peripheral Nervous System @ Release @ Brachial Plexus,ICD10PCS,0.8388
AHPA006,"Liberation of the brachial plexus, by supraclavicular approach and by infraclavicular approach",2,2847971,01D3,Medical and Surgical @ Peripheral Nervous System @ Extraction @ Brachial Plexus,ICD10PCS,0.7560
AHPA006,"Liberation of the brachial plexus, by supraclavicular approach and by infraclavicular approach",3,2110752,64415,"Injection(s), anesthetic agent(s) and/or steroid; brachial plexus, including imaging guidance, when performed",CPT4,0.7495
AHPA006,"Liberation of the brachial plexus, by supraclavicular approach and by infraclavicular approach",4,4262378,46179008,Injection of anesthetic agent into brachial plexus,SNOMED,0.7415
AHPA006,"Liberation of the brachial plexus, by supraclavicular approach and by infraclavicular approach",5,2827694,01N33,Medical and Surgical @ Peripheral Nervous System @ Release @ Brachial Plexus @ Percutaneous,ICD10PCS,0.7411
AHPA023,"Liberation of the radial nerve at the elbow, by direct approach",1,2815225,01X6,Medical and Surgical @ Peripheral Nervous System @ Transfer @ Radial Nerve,ICD10PCS,0.7617
AHPA023,"Liberation of the radial nerve at the elbow, by direct approach",2,2874399,01N6,Medical and Surgical @ Peripheral Nervous System @ Release @ Radial Nerve,ICD10PCS,0.7578
AHPA023,"Liberation of the radial nerve at the elbow, by direct approach",3,2793956,01D6,Medical and Surgical @ Peripheral Nervous System @ Extraction @ Radial Nerve,ICD10PCS,0.7524
AHPA023,"Liberation of the radial nerve at the elbow, by direct approach",4,2892656,01C6,Medical and Surgical @ Peripheral Nervous System @ Extirpation @ Radial Nerve,ICD10PCS,0.7245
AHPA023,"Liberation of the radial nerve at the elbow, by direct approach",5,2874082,01863,Medical and Surgical @ Peripheral Nervous System @ Division @ Radial Nerve @ Percutaneous,ICD10PCS,0.7142
AHPA027,"Liberation of the radial nerve in the arm, by direct approach",1,2874399,01N6,Medical and Surgical @ Peripheral Nervous System @ Release @ Radial Nerve,ICD10PCS,0.7596
AHPA027,"Liberation of the radial nerve in the arm, by direct approach",2,2815225,01X6,Medical and Surgical @ Peripheral Nervous System @ Transfer @ Radial Nerve,ICD10PCS,0.7551
AHPA027,"Liberation of the radial nerve in the arm, by direct approach",3,2796821,0186,Medical and Surgical @ Peripheral Nervous System @ Division @ Radial Nerve,ICD10PCS,0.7425
AHPA027,"Liberation of the radial nerve in the arm, by direct approach",4,2793956,01D6,Medical and Surgical @ Peripheral Nervous System @ Extraction @ Radial Nerve,ICD10PCS,0.7422
AHPA027,"Liberation of the radial nerve in the arm, by direct approach",5,2874082,01863,Medical and Surgical @ Peripheral Nervous System @ Division @ Radial Nerve @ Percutaneous,ICD10PCS,0.7393
QZEA034,"Lifting 1 to 5 scars, by direct approach",1,4217028,7241007,"Application of dressing, major",SNOMED,0.6701
QZEA034,"Lifting 1 to 5 scars, by direct approach",2,2102218,13120,"Repair, complex, scalp, arms, and/or legs; 1.1 cm to 2.5 cm",CPT4,0.6485
QZEA034,"Lifting 1 to 5 scars, by direct approach",3,2102434,15780,"Dermabrasion; total face (eg, for acne scarring, fine wrinkling, rhytids, general keratosis)",CPT4,0.6407
QZEA034,"Lifting 1 to 5 scars, by direct approach",4,2102261,15002,"Surgical preparation or creation of recipient site by excision of open wounds, burn eschar, or scar (including subcutaneous tissues), or incisional release of scar contracture, trunk, arms, legs; first 100 sq cm or 1% of body area of infants and children",CPT4,0.6389
QZEA034,"Lifting 1 to 5 scars, by direct approach",5,4297455,77055005,Revision of scars of face,SNOMED,0.6353
QZEA009,"Lifting of 6 or more scars, by direct approach",1,2101938,11200,"Removal of skin tags, multiple fibrocutaneous tags, any area; up to and including 15 lesions",CPT4,0.6889
QZEA009,"Lifting of 6 or more scars, by direct approach",2,4154598,284079008,Revision of scar,SNOMED,0.6806
QZEA009,"Lifting of 6 or more scars, by direct approach",3,2101939,11201,"Removal of skin tags, multiple fibrocutaneous tags, any area; each additional 10 lesions, or part thereof (List separately in addition to code for primary procedure)",CPT4,0.6717
QZEA009,"Lifting of 6 or more scars, by direct approach",4,2102219,13121,"Repair, complex, scalp, arms, and/or legs; 2.6 cm to 7.5 cm",CPT4,0.6579
QZEA009,"Lifting of 6 or more scars, by direct approach",5,2111070,67343,Release of extensive scar tissue without detaching extraocular muscle (separate procedure),CPT4,0.6568
EJSA003,"Ligation of a deep vein of the lower limb, by direct approach",1,4034657,2393003,Ligation of vein of lower limb,SNOMED,0.8058
EJSA003,"Ligation of a deep vein of the lower limb, by direct approach",2,4048556,15617002,Ligation of varicose vein of lower limb,SNOMED,0.7749
EJSA003,"Ligation of a deep vein of the lower limb, by direct approach",3,42709772,449644007,Stripping and ligation of vein of lower limb,SNOMED,0.7564
EJSA003,"Ligation of a deep vein of the lower limb, by direct approach",4,4031693,1398005,Direct thrombectomy of iliac vein by leg incision,SNOMED,0.7517
EJSA003,"Ligation of a deep vein of the lower limb, by direct approach",5,42709773,449645008,Stripping and ligation of vein of lower leg,SNOMED,0.7517
EDSA001,"Ligation of a digestive artery, by laparotomy",1,4249302,7365008,Ligation of abdominal artery,SNOMED,0.8350
EDSA001,"Ligation of a digestive artery, by laparotomy",2,42872574,450565006,Ligation of celiac artery,SNOMED,0.7838
EDSA001,"Ligation of a digestive artery, by laparotomy",3,4146168,307710002,Ligation of abdominal aorta,SNOMED,0.7796
EDSA001,"Ligation of a digestive artery, by laparotomy",4,4214994,39349007,Transection of artery with ligation,SNOMED,0.7293
EDSA001,"Ligation of a digestive artery, by laparotomy",5,4148150,30562002,Ligation of gastric artery,SNOMED,0.7226
EESA001,"Ligation of an artery in the thigh or leg, by direct approach",1,40488021,448110005,Ligation of common and superficial and deep femoral arteries,SNOMED,0.7479
EESA001,"Ligation of an artery in the thigh or leg, by direct approach",2,4163837,4533003,Ligation of artery of lower limb,SNOMED,0.7467
EESA001,"Ligation of an artery in the thigh or leg, by direct approach",3,4223315,404202009,Ligation of aneurysm of femoral artery,SNOMED,0.7262
EESA001,"Ligation of an artery in the thigh or leg, by direct approach",4,4066519,17287001,Direct repair of artery of lower extremity,SNOMED,0.7254
EESA001,"Ligation of an artery in the thigh or leg, by direct approach",5,4235461,91176004,Direct thrombectomy of femoropopliteal vein by abdominal and leg incision,SNOMED,0.7125
ECSA003,"Ligation of an artery of the upper limb, by direct approach",1,4182114,43128008,Ligation of artery of upper limb,SNOMED,0.8682
ECSA003,"Ligation of an artery of the upper limb, by direct approach",2,4124022,287578004,Direct angiography of upper limb,SNOMED,0.7980
ECSA003,"Ligation of an artery of the upper limb, by direct approach",3,4233499,90351000,Direct repair of artery of upper extremity,SNOMED,0.7761
ECSA003,"Ligation of an artery of the upper limb, by direct approach",4,4107241,29867004,Ligation of vein of upper limb,SNOMED,0.7629
ECSA003,"Ligation of an artery of the upper limb, by direct approach",5,4091315,18634009,Division of artery of upper limb,SNOMED,0.7504
EASA002,"Ligation of infratentorial intracranial vessel, by craniotomy",1,4047011,230903003,Ligation of intracranial vessel,SNOMED,0.8163
EASA002,"Ligation of infratentorial intracranial vessel, by craniotomy",2,4135455,31844009,Ligation of intracranial artery,SNOMED,0.7956
EASA002,"Ligation of infratentorial intracranial vessel, by craniotomy",3,4047008,230899005,Ligation of intracranial aneurysm,SNOMED,0.7666
EASA002,"Ligation of infratentorial intracranial vessel, by craniotomy",4,4045062,12935001,Ligation of intracranial vein,SNOMED,0.7654
EASA002,"Ligation of infratentorial intracranial vessel, by craniotomy",5,40490850,447038002,Ligation of blood vessel of cerebral meninges,SNOMED,0.7533
EDSA002,"Ligation of internal iliac [hypogastric] arteries for postpartum hemorrhage, by laparotomy",1,4230595,404201002,Ligation of aneurysm of iliac artery,SNOMED,0.7717
EDSA002,"Ligation of internal iliac [hypogastric] arteries for postpartum hemorrhage, by laparotomy",2,4031311,238296005,Ligation of peritoneal cavity bleeding vessel,SNOMED,0.7599
EDSA002,"Ligation of internal iliac [hypogastric] arteries for postpartum hemorrhage, by laparotomy",3,2110236,58605,"Ligation or transection of fallopian tube(s), abdominal or vaginal approach, postpartum, unilateral or bilateral, during same hospitalization (separate procedure)",CPT4,0.7468
EDSA002,"Ligation of internal iliac [hypogastric] arteries for postpartum hemorrhage, by laparotomy",4,4051034,233393001,Ligation of internal iliac artery,SNOMED,0.7413
EDSA002,"Ligation of internal iliac [hypogastric] arteries for postpartum hemorrhage, by laparotomy",5,4249302,7365008,Ligation of abdominal artery,SNOMED,0.7406
EDSA003,"Ligation of internal iliac arteries, by laparotomy",1,4051034,233393001,Ligation of internal iliac artery,SNOMED,0.8792
EDSA003,"Ligation of internal iliac arteries, by laparotomy",2,4050283,233394007,Ligation of anterior division of internal iliac artery,SNOMED,0.8427
EDSA003,"Ligation of internal iliac arteries, by laparotomy",3,4230595,404201002,Ligation of aneurysm of iliac artery,SNOMED,0.8173
EDSA003,"Ligation of internal iliac arteries, by laparotomy",4,4249302,7365008,Ligation of abdominal artery,SNOMED,0.8009
EDSA003,"Ligation of internal iliac arteries, by laparotomy",5,36684404,10751000087103,Ligation of left internal iliac artery,SNOMED,0.7876
EJSA001,"Ligation of several perforating leg veins, by direct approach",1,4146253,265543008,Ligation of perforating varicose vein of leg,SNOMED,0.8172
EJSA001,"Ligation of several perforating leg veins, by direct approach",2,4052391,233454006,Ligation of perforating vein,SNOMED,0.7949
EJSA001,"Ligation of several perforating leg veins, by direct approach",3,40756903,37761,"Ligation of perforator vein(s), subfascial, open, including ultrasound guidance, when performed, 1 leg",CPT4,0.7883
EJSA001,"Ligation of several perforating leg veins, by direct approach",4,4144875,265541005,Subfascial ligation of perforating vein of leg,SNOMED,0.7527
EJSA001,"Ligation of several perforating leg veins, by direct approach",5,2108405,37760,"Ligation of perforator veins, subfascial, radical (Linton type), including skin graft, when performed, open,1 leg",CPT4,0.7498
ECSA002,"Ligation of the brachiocephalic arterial trunk, by thoracotomy",1,37158886,1280009009,Ligation of brachiocephalic artery,SNOMED,0.8285
ECSA002,"Ligation of the brachiocephalic arterial trunk, by thoracotomy",2,4021895,175438001,Ligation of brachial artery,SNOMED,0.7370
ECSA002,"Ligation of the brachiocephalic arterial trunk, by thoracotomy",3,4308492,39088000,Ligation of subclavian artery,SNOMED,0.7315
ECSA002,"Ligation of the brachiocephalic arterial trunk, by thoracotomy",4,4102771,28738003,Ligation of thoracic artery,SNOMED,0.7312
ECSA002,"Ligation of the brachiocephalic arterial trunk, by thoracotomy",5,4052260,233391004,Ligation of aberrant subclavian artery,SNOMED,0.7120
