code,label
NEFC001,"Synovectomie coxofémorale, par arthroscopie"
NEGA001,Ablation d'une prothèse totale de hanche avec reconstruction osseuse de l'acétabulum et/ou du fémur
NEGA002,Ablation d'une prothèse totale de hanche
NEGA003,Ablation d'une prothèse totale de hanche avec coaptation trochantéro-iliaque
NEHA001,"Biopsie d'une articulation de la ceinture pelvienne [du bassin], par abord direct"
NEHA002,"Biopsie de l'articulation coxofémorale, par abord direct"
NEJA001,"Nettoyage de l'articulation coxofémorale, par arthrotomie"
NEJA002,"Évacuation de collection de l'articulation coxofémorale, par arthrotomie"
NEJA003,"Évacuation de collection ou synovectomie de l'articulation sacro-iliaque, par arthrotomie"
NEJA004,"Évacuation de collection périprothétique de l'articulation coxofémorale, par arthrotomie"
NEJB001,"Évacuation de collection de l'articulation coxofémorale, par voie transcutanée"
NEJC001,"Nettoyage de l'articulation coxofémorale, par arthroscopie"
NEKA001,"Changement des pièces acétabulaire et fémorale d'une prothèse totale de hanche, avec reconstruction par greffes compactées sans ostéosynthèse"
NEKA002,"Changement de la pièce acétabulaire ou fémorale d'une prothèse totale de hanche, avec reconstruction osseuse de l'acétabulum ou du fémur"
NEKA003,"Changement des pièces acétabulaire et fémorale d'une prothèse totale de hanche, sans reconstruction osseuse"
NEKA004,Changement de l'insert acétabulaire d'une prothèse totale de hanche
NEKA005,"Changement de la pièce acétabulaire ou fémorale d'une prothèse totale de hanche, avec ostéosynthèse de l'acétabulum ou du fémur"
NEKA006,"Changement des pièces acétabulaire et fémorale d'une prothèse totale de hanche, avec reconstruction et ostéosynthèse de l'acétabulum et/ou du fémur"
NEKA007,"Changement de la pièce acétabulaire ou fémorale d'une prothèse totale de hanche, avec reconstruction osseuse par greffes compactées sans ostéosynthèse"
NEKA008,"Changement des pièces acétabulaire et fémorale d'une prothèse totale de hanche, avec reconstruction ou ostéosynthèse de l'acétabulum ou du fémur"
NEKA009,"Changement de la pièce acétabulaire ou fémorale d'une prothèse totale de hanche, sans reconstruction osseuse"
NEKA010,"Remplacement de l'articulation coxofémorale par prothèse totale, avec renfort métallique acétabulaire et reconstruction fémorale par greffe"
NEKA011,Remplacement de l'articulation coxofémorale par prothèse fémorale cervicocéphalique et cupule mobile
NEKA012,"Remplacement de l'articulation coxofémorale par prothèse totale, avec reconstruction acétabulaire ou fémorale par greffe"
NEKA013,Remplacement de l'articulation coxofémorale par prothèse totale après arthrodèse coxofémorale
NEKA014,"Remplacement de l'articulation coxofémorale par prothèse totale, avec renfort métallique acétabulaire"
NEKA015,"Remplacement de l'articulation coxofémorale par prothèse totale après ostéosynthèse, ostéotomie ou prothèse cervicocéphalique du fémur"
NEKA016,"Remplacement de l'articulation coxofémorale par prothèse totale, avec ostéotomie de la diaphyse du fémur"
NEKA017,"Remplacement de l'articulation coxofémorale par prothèse totale, avec abaissement de la tête du fémur dans le paléoacétabulum [paléocotyle]"
NEKA018,Remplacement de l'articulation coxofémorale par prothèse fémorale cervicocéphalique
NEKA019,"Remplacement de l'articulation coxofémorale par prothèse totale après arthrodèse coxofémorale, avec renfort métallique acétabulaire"
NEKA020,Remplacement de l'articulation coxofémorale par prothèse totale
NEKA021,"Remplacement de l'articulation coxofémorale par prothèse totale, avec abaissement de la tête du fémur dans le paléoacétabulum [paléocotyle] et ostéotomie de réaxation ou d'alignement du fémur"
NELA001,"Repose d'une prothèse totale de l'articulation coxofémorale, avec reconstruction osseuse"
NELA002,"Repose d'une prothèse totale de l'articulation coxofémorale, sans reconstruction osseuse"
NEMA002,"Arthroplastie coxofémorale par creusement de l'acétabulum et interposition capsulaire et/ou aponévrotique, sans prothèse"
NEMA003,"Ostéoplastie supraacétabulaire de l'os coxal par butée, avec ostéotomie extraarticulaire de l'extrémité proximale du fémur"
NEMA011,"Reconstruction de l'articulation coxofémorale par prothèse massive ou sur mesure, après perte de substance segmentaire au niveau de la hanche ou de l'os coxal"
NEMA013,"Reconstruction osseuse de la hanche après résection ""en bloc"" de l'os coxal [hémibassin], avec fixation du fémur à l'os coxal"
NEMA017,"Ostéoplastie supraacétabulaire de l'os coxal par butée, avec ostéotomie du grand trochanter"
NEMA018,Arthroplastie coxofémorale par cupule fémorale
NEMA019,"Reconstruction de l'articulation sacro-iliaque après perte de substance osseuse segmentaire avec arthrodèse, par abord direct"
NEMA020,Acétabuloplastie avec ostéotomie du fémur
NEMA021,"Ostéoplastie supraacétabulaire de l'os coxal par butée, ou acétabuloplastie"
NEPA001,"Libération mobilisatrice de l'articulation coxofémorale, par arthrotomie"
NEQC001,"Exploration de l'articulation coxofémorale, par arthroscopie"
NEQH001,"Bilan fonctionnel de hanche instable non traumatique avec arthrographie et confection d'un appareillage rigide d'immobilisation externe, sous anesthésie générale"
NEQH002,Arthrographie de la hanche
NEQK002,Radiographie unilatérale ou bilatérale de la hanche selon 1 ou 2 incidences
NEQM001,Échographie unilatérale ou bilatérale de la hanche du nouveau-né
NEQP001,"Bilan fonctionnel de hanche instable non traumatique avec confection d'un appareillage rigide d'immobilisation externe, sous anesthésie générale"
NEQP002,"Bilan fonctionnel de l'articulation coxofémorale, sous anesthésie générale ou locorégionale"
NFCA001,"Suture ou réinsertion du ligament croisé antérieur du genou, par arthrotomie"
NFCA002,"Suture ou réinsertion de la capsule articulaire du genou, par abord direct"
NFCA003,"Suture ou réinsertion des ligaments croisés et d'élément capsuloligamentaire périarticulaire du genou, par arthrotomie"
NFCA004,"Suture ou réinsertion du ligament croisé antérieur et d'élément capsuloligamentaire périarticulaire du genou, par arthrotomie"
NFCA005,"Suture ou réinsertion du ligament croisé postérieur et d'élément capsuloligamentaire périarticulaire du genou, par arthrotomie"
NFCA006,"Suture ou réinsertion du ligament croisé postérieur du genou, par arthrotomie"
NFCC001,"Suture ou réinsertion du ligament croisé postérieur du genou, par arthroscopie"
NFCC002,"Suture ou réinsertion du ligament croisé antérieur du genou, par arthroscopie"
NFDA002,"Arthrodèse fémorotibiale, par arthrotomie"
NFDA003,"Arthrodèse fibulotibiale proximale, par arthrotomie"
NFDA009,"Fixation de fragment ostéochondral intraarticulaire du genou, par arthrotomie"
NFDC001,"Fixation de fragment ostéochondral intraarticulaire du genou, par arthroscopie"
NFEA001,"Réinsertion ou suture des 2 ménisques du genou, par arthrotomie"
NFEA002,"Réinsertion ou suture d'un ménisque du genou, par arthrotomie"
NFEC001,"Réinsertion ou suture des 2 ménisques du genou, par arthroscopie"
NFEC002,"Réinsertion ou suture d'un ménisque du genou, par arthroscopie"
NFEP001,Réduction orthopédique d'une luxation de la patelle
NFEP002,Réduction orthopédique d'une luxation ou d'une luxation-fracture de l'articulation fémorotibiale
NFFA001,"Méniscectomies latérale et médiale du genou, par arthrotomie"
NFFA002,"Synovectomie du genou, par arthrotomie antérieure et par arthrotomie postérieure sans changement de position du patient"
NFFA003,"Méniscectomie latérale ou médiale du genou, par arthrotomie"
NFFA004,"Synovectomie antérieure du genou, par arthrotomie"
NFFA005,"Synovectomie antérieure du genou par arthroscopie avec synovectomie postérieure par arthrotomie, sans changement de position"
NFFA006,"Synovectomie du genou, par arthrotomie antérieure et par arthrotomie postérieure avec changement de position du patient"
NFFC001,"Synovectomie du genou, par arthroscopie antérieure et par arthroscopie postérieure"
NFFC002,"Synovectomie antérieure du genou, par arthroscopie"
NFFC003,"Méniscectomies latérale et médiale du genou, par arthroscopie"
NFFC004,"Méniscectomie latérale ou médiale du genou, par arthroscopie"
NFGA001,Ablation d'une prothèse du genou avec arthrodèse
NFGA002,Ablation d'une prothèse du genou
NFJA001,"Nettoyage de l'articulation du genou, par arthrotomie"
NFJA002,"Évacuation de collection de l'articulation du genou, par arthrotomie"
NFJC001,"Nettoyage de l'articulation du genou, par arthroscopie"
NFJC002,"Évacuation de collection de l'articulation du genou, par arthroscopie"
NFKA001,"Changement d'une prothèse tricompartimentaire du genou, sans reconstruction osseuse"
NFKA002,"Changement d'une prothèse tricompartimentaire du genou, avec reconstruction osseuse"
NFKA003,Changement d'une prothèse unicompartimentaire du genou
NFKA004,Changement de l'insert d'une prothèse unicompartimentaire ou tricompartimentaire du genou
NFKA005,Changement d'une prothèse unicompartimentaire du genou pour une prothèse tricompartimentaire
NFKA006,Remplacement de l'articulation du genou par prothèse unicompartimentaire fémorotibiale ou fémoropatellaire
NFKA007,Remplacement de l'articulation du genou par prothèse tricompartimentaire sur une déformation inférieure ou égale à 10° dans le plan frontal
NFKA008,Remplacement de l'articulation du genou par prothèse tricompartimentaire sur une déformation supérieure à 10° dans le plan frontal
NFKA009,Remplacement de l'articulation du genou par prothèse à charnière fixe ou rotatoire
NFLA001,"Repose d'une prothèse articulaire du genou, avec reconstruction osseuse"
NFLA002,"Repose d'une prothèse articulaire du genou, sans reconstruction osseuse"
NFMA002,"Plastie ligamentaire extraarticulaire latérale du genou avec le fascia lata, par abord direct"
NFMA004,"Reconstruction du ligament croisé antérieur du genou par autogreffe, par arthrotomie"
NFMA005,"Capsulo-myo-ténoplastie du genou pour recentrage de la patelle, par arthrotomie"
NFMA006,"Reconstruction de l'articulation du genou par prothèse massive ou sur mesure, après perte de substance segmentaire"
NFMA007,"Reconstruction du ligament croisé postérieur du genou par autogreffe avec renforcement synthétique, par arthrotomie"
NFMA008,"Reconstruction itérative du ligament croisé postérieur du genou par ligament synthétique, par arthrotomie"
NFMA010,"Reconstruction du ligament croisé postérieur du genou par autogreffe sans renforcement synthétique, par arthrotomie"
NFMA011,"Reconstruction des ligaments croisés du genou, par arthrotomie"
NFMA013,"Reconstruction osseuse du genou après perte de substance segmentaire, avec arthrodèse et ostéosynthèse"
NFMC001,"Reconstruction des ligaments croisés du genou, par arthroscopie"
NFMC002,"Reconstruction du ligament croisé postérieur du genou par autogreffe sans renforcement synthétique, par arthroscopie"
NFMC003,"Reconstruction du ligament croisé antérieur du genou par autogreffe, par arthroscopie"
NFMC004,"Reconstruction du ligament croisé postérieur du genou par autogreffe avec renforcement synthétique, par arthroscopie"
NFMC005,"Reconstruction itérative du ligament croisé postérieur du genou par ligament synthétique, par arthroscopie"
NFMP001,Confection d'une contention souple du genou
NFMP002,Confection d'une attelle de posture ou de mobilisation du genou
NFPA001,"Libération mobilisatrice de l'articulation du genou, par arthrotomie"
NFPA002,"Section du rétinaculum patellaire latéral [aileron rotulien externe], par arthrotomie"
NFPA003,"Libération mobilisatrice de l'articulation du genou par arthroscopie ou arthrotomie, avec libération complète du quadriceps"
NFPA004,"Section du rétinaculum patellaire latéral [aileron rotulien externe] avec ostéotomie de la surface patellaire [trochlée] du fémur, par arthrotomie"
NFPC001,"Section du rétinaculum patellaire latéral [aileron rotulien externe], par arthroscopie"
NFPC002,"Libération mobilisatrice de l'articulation du genou, par arthroscopie"
NFQC001,"Exploration de l'articulation du genou, par arthroscopie"
NFQH001,Arthrographie du genou
NFQK001,Radiographie unilatérale du genou selon 1 ou 2 incidences
NFQK002,Radiographie bilatérale du genou selon 1 ou 2 incidences par côté
NFQK003,Radiographie du genou selon 3 ou 4 incidences
NFQK004,Radiographie du genou selon 5 incidences ou plus
NFQP001,"Bilan fonctionnel de l'articulation du genou, sous anesthésie générale ou locorégionale"
NFQP002,"Bilan fonctionnel de l'articulation du genou avec confection d'un appareillage rigide d'immobilisation externe, sous anesthésie générale ou locorégionale"
NFRP001,"Mobilisation de l'articulation du genou à visée thérapeutique, sous anesthésie générale ou locorégionale"
NGCA001,"Suture ou reconstruction de l'appareil capsuloligamentaire de l'articulation tibiotalienne et/ou de l'articulation talocalcanéenne, par abord direct"
NGDA001,"Arthrodèse tibio-talo-calcanéenne, par arthrotomie"
NGDA002,"Arthrodèse tibiotalienne, par arthrotomie"
NGDA003,"Arthrodèses tibio-talo-calcanéenne et médiotarsienne, par arthrotomie"
